fire_id,fire_name,year,alarm_date,cont_date,duration_days,gis_acres,cause,lon_centroid,lat_centroid,lag_days,elev_mean,elev_std,slope_mean,nlcd_open_water,nlcd_dev_open,nlcd_dev_low,nlcd_dev_med,nlcd_dev_high,nlcd_barren,nlcd_forest_decid,nlcd_forest_ever,nlcd_forest_mixed,nlcd_shrub,nlcd_grassland,nlcd_pasture,nlcd_crops,nlcd_wetland_woody,nlcd_wetland_herb
HYATT_2018_02366,HYATT,2018,6/27/18,6/29/18,2,431.5367736816406,8,-120.4370761,40.324287836164245,365,,,,0,0,0.019523809523809523,0.004285714,0,0,0,0,0,0.9761904761904762,0,0,0,0,0
METZ_2018_02367,METZ,2018,9/13/18,9/15/18,2,411.98712158203125,11,-121.1775234,36.36050245171951,365,213.81052815947547,40.90196576730485,7.319688154533918,0,0.000369549,0.0218034,0.009608278,0,0.001478197,0,0,0,0.9230105937423011,0,0,0,0.014289233801428923,0.029440748952944074
PANTHER_2018_02368,PANTHER ,2018,6/24/18,6/27/18,3,386.1122131347656,7,-122.4736301,40.45202798230281,365,237.6610147603353,20.36099783854754,3.5875475220260755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CALL_2018_02369,CALL,2018,8/18/18,9/9/18,22,367.6508483886719,9,-118.6578816,35.514839925795904,365,1198.4911923779687,273.49375789674076,12.59976875826523,0,0.000913242,0.028127853881278538,0.006757991,0,0,0,0,0,0.9642009132420092,0,0,0,0,0
OAK_2018_02370,OAK,2018,9/22/18,9/29/18,7,359.31243896484375,8,-119.6726815,37.405498889820265,365,1213.7052406257271,98.35858495705794,8.001730965,0,0,0.003218194,0,0,0,0,0,0,0.9967818064792963,0,0,0,0,0
INDIAN_2018_02371,INDIAN,2018,9/4/18,11/26/18,83,358.2132263183594,1,-119.5803752,37.81041908346388,365,2449.3762638065073,77.79731494,5.425917873562876,0,0,0.001822157,0,0,0,0,0,0,0.9981778425655977,0,0,0,0,0
SHIPPEE_2018_02372,SHIPPEE,2018,6/26/18,6/26/18,1,357.3438415527344,11,-121.7145098,39.605633214452304,365,48.43384139183001,3.06579771,0.4152334895098525,0,0,0,0,0,0.001883239,0,0,0,0.9981167608286252,0,0,0,0,0
BASCOM_2018_02373,BASCOM,2018,6/23/18,6/23/18,1,336.7269287109375,2,-122.1537518,40.51346239572647,365,201.4148261180599,10.706395852101421,1.4486308508261025,0,0,0,0,0,0.5784658691062632,0,0,0,0.4064039408866995,0.015130190007037298,0,0,0,0
PASQUAL_2018_02374,PASQUAL,2018,7/29/18,12/18/18,142,327.58612060546875,14,-116.9172996,33.07897143383587,365,399.4834253885061,105.69172423579465,9.792790023019982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COUNTRY_2018_02375,COUNTRY,2018,7/22/18,10/25/18,95,321.404541,14,-121.8606207,37.470478181504284,365,442.5460393434602,155.05645280500175,8.716837430241013,0,0,0,0,0,0.9962121212121212,0,0,0,0.003787879,0,0,0,0,0
SHINGLE_2018_02376,SHINGLE,2018,7/4/18,7/4/18,1,315.9945373535156,7,-121.0356606,38.545910420823304,365,148.61087059182827,12.11121052,1.6483129737491726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OWENS_2018_02377,OWENS,2018,7/31/18,8/29/18,29,308.7849121,1,-118.8735588,37.74668790254521,365,2153.4919637556063,9.214028251266543,1.0658905239671546,0,0,0,0,0,0.0352,0,0,0,0.9648,0,0,0,0,0
SOUTH_2018_02378,SOUTH,2018,8/6/18,8/8/18,2,292.3123474121094,10,-120.8481251,38.046343176720384,365,136.61068541402014,22.621060139967277,3.281190495347102,0,0,0,0,0,0.003076923,0,0,0,0.9969230769230769,0,0,0,0,0
SAN_ARDO_2018_02379,SAN ARDO,2018,6/25/18,6/26/18,1,287.01190185546875,9,-120.8375799,35.99203970713458,365,268.92733439464195,38.66833489382476,7.140524946927331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SKYLINE_2018_02380,SKYLINE,2018,7/19/18,8/3/18,15,281.6225280761719,9,-117.6136246,33.836629337123505,365,495.2567313706579,113.80080235144769,12.258380102115703,0,0,0.00041425,0.001657001,0,0,0,0,0,0.9979287489643744,0,0,0,0,0
PANOCHE_2_2018_02381,PANOCHE 2,2018,6/4/18,6/6/18,2,266.10015869140625,9,-120.9990237,36.651591589821244,365,747.0125696141321,61.55865972419901,7.619923556992161,0,0,0,0,0,0,0,0.13378995433789953,0,0.8662100456621005,0,0,0,0,0
WILSON_2018_02382,WILSON,2018,9/28/18,11/30/18,63,261.37261962890625,9,-121.4260316,40.35150016248405,365,1667.5552724355548,45.356324666570714,2.9537029945871267,0,0,0,0,0,0.5400500625782227,0,0,0,0.45369211514392993,0.006257822,0,0,0,0
STOLL_2018_02383,STOLL,2018,6/24/18,6/24/18,1,258.68719482421875,14,-122.263352,40.176086503690726,365,103.40933340023726,5.9749613726197195,0.9120129809062272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SANTA_CRUZ_2018_02384,SANTA CRUZ,2018,3/27/18,4/5/18,9,258.44805908203125,18,-119.7032025,33.99297421394696,365,174.88127895883773,73.77889556409986,9.325346358435675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ROXIE_2018_02385,ROXIE,2018,7/26/18,7/27/18,1,256.1455993652344,14,-120.7993634,40.35244024705214,365,,,,0,0.018673780487804877,0.016768293,0,0,0,0,0,0,0.022865853658536585,0.9416920731707317,0,0,0,0
RECYCLE_2018_02386,RECYCLE,2018,6/6/18,6/10/18,4,248.38067626953125,4,-116.4437863,32.65418938345307,365,939.2698973,34.776857602587036,4.874756177938656,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MARSH_2018_02387,MARSH,2018,7/26/18,8/4/18,9,247.05007934570312,14,-121.8502491,37.887830222322144,365,265.11487040169663,58.67487338159667,8.919771219,0,0,0,0,0,0,0,0.574648928,0,0.4253510716925351,0,0,0,0,0
GRAPE_2018_02388,GRAPE,2018,4/24/18,6/20/18,57,244.0183105,5,-123.5513885,40.70430079820468,365,,,,0,0,0,0,0,0,0,0.001069519,0,0.567379679,0.43155080213903746,0,0,0,0
PETERSBURG_2018_02389,PETERSBURG,2018,7/1/18,10/5/18,96,225.59812927246094,9,-123.0422647,41.090704050655106,365,,,,0,0.00133824,0,0,0,0,0,0.31348277015724324,0,0.6851789896286383,0,0,0,0,0
STEAMBOAT_2018_02390,STEAMBOAT,2018,7/15/18,7/20/18,5,223.86358642578125,1,-122.47458,41.69748096473644,365,,,,0,0,0,0,0,0,0,0,0,0.6092032967032966,0.3907967032967033,0,0,0,0
RIBBON_2018_02391,RIBBON,2018,7/28/18,8/3/18,6,222.2830352783203,14,-116.534221,33.58614488,365,1454.0413534800211,98.91765286282138,7.839474115326251,0,0,0,0,0,0,0,0,0,0.9993449066491975,0.000655093,0,0,0,0
BATTLE_2018_02392,BATTLE,2018,7/22/18,9/11/18,51,220.32553100585938,1,-121.3329831,41.69211801100388,365,,,,0,0,0,0,0,0,0,0,0,0.5136054421768708,0.48639455782312924,0,0,0,0
FAIRMONT_2018_02393,FAIRMONT,2018,9/9/18,9/9/18,1,219.2987060546875,14,-118.40362,34.70632268,365,858.8884455,19.706875653433976,2.6728688144394117,0,0.01532567,0.033524904214559385,0,0,0,0,0,0,0.9511494252873564,0,0,0,0,0
PANOCHE_2018_02394,PANOCHE,2018,7/11/18,7/15/18,4,213.34608459472656,14,-120.9994009,36.65193795173374,365,747.0125696141321,61.55865972419901,7.619923556992161,0,0,0,0,0,0,0,0.12848370335380255,0,0.8715162966461975,0,0,0,0,0
ROCK_5_2018_02395,ROCK 5,2018,7/28/18,8/2/18,5,206.25680541992188,14,-117.2366808,33.41954435377539,365,174.20449746108844,32.77844632421705,6.571374829425669,0,0,0,0,0,0.43549209586945437,0,0,0,0.5599184089750128,0.002039776,0,0.00254972,0,0
ROUND_2018_02396,ROUND,2018,9/12/18,9/14/18,2,201.60824584960938,14,-118.9677302,35.54660251,365,282.7686645999151,23.050142277772263,7.502598901723177,0,0,0,0,0,0.7358490566037735,0,0,0,0.20101596516690856,0,0,0,0,0.063134978
DUTCH_2018_02397,DUTCH,2018,8/2/18,8/5/18,3,197.5548095703125,14,-119.7590328,38.78497718541824,365,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BEAVER_2018_02398,BEAVER,2018,6/12/18,6/18/18,6,194.35606384277344,9,-120.8714669,36.37672021262943,365,864.4416568642395,108.1944775988154,7.961079310297119,0,0,0.001521298,0,0,0,0,0,0,0.9984787018255578,0,0,0,0,0
WASIOJA_2018_02399,WASIOJA,2018,5/20/18,5/22/18,2,189.53736877441406,11,-119.8003112,34.94424624932207,365,754.5617475938008,26.03498630481151,5.554245114688823,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PEAK_2018_02400,PEAK,2018,11/12/18,11/14/18,2,182.1955566,9,-118.6524756,34.26828886468016,365,429.03199707155613,97.14964820416401,7.5211508116577575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ALISO_2018_02401,ALISO ,2018,6/2/18,6/10/18,8,175.7186279296875,14,-117.742038,33.55223088271487,365,106.89508176564239,40.10167584363827,8.779894068737297,0,0,0,0,0,0.7135135135135136,0,0,0,0.2864864864864865,0,0,0,0,0
SOUTH_2018_02402,SOUTH,2018,6/9/18,6/12/18,3,175.11593627929688,14,-118.5490463,34.35919091134886,365,451.6903995449016,28.900606458225298,6.980137029,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NORTH_BUBBS_2018_02403,NORTH BUBBS,2018,8/1/18,9/6/18,36,173.51510620117188,1,-118.5355477,36.783125909842106,365,2297.456149,331.47818584291326,25.208727638386733,0,0.003711559,0.020148462,0,0,0,0,0,0,0.9761399787910923,0,0,0,0,0
PRIEST_2018_02404,PRIEST,2018,10/13/18,10/13/18,1,171.94161987304688,2,-120.6780706,36.170949877735055,365,749.5179856499284,27.42508989068611,3.384572210122871,0,0,0,0,0,0.5884615384615385,0,0,0,0.4115384615384615,0,0,0,0,0
OGILVY_2018_02405,OGILVY,2018,9/1/18,10/16/18,45,165.2615203857422,1,-119.619822,34.585167433920546,365,681.5623732163642,132.08209557337986,12.319667300568629,0,0,0,0,0,0.085180356,0,0,0,0.914819644,0,0,0,0,0
FLAT_2018_02406,FLAT,2018,6/24/18,7/4/18,10,163.38230895996094,14,-120.2700466,37.78972355641035,365,514.8176609745732,91.39931621016922,10.52211731279307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EUCLID_2018_02407,EUCLID,2018,6/13/18,6/23/18,10,156.37725830078125,14,-117.6453401,33.918018412303375,365,156.13924329941395,7.159030462501273,1.2969915293008139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SANTIAGO_2018_02408,SANTIAGO,2018,6/11/18,6/14/18,3,154.96572875976562,14,-117.7250591,33.76011476609355,365,324.1797414436987,33.550954533164976,7.072654245540316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GORGE_2018_02409,GORGE ,2018,8/19/18,8/19/19,365,154.5624237060547,14,-122.8541558,40.346683652567116,365,453.50710533687044,41.655478837477325,8.604973807059606,0,0,0,0,0,0.003418803,0,0,0,0.9965811965811966,0,0,0,0,0
BRIGGS_2018_02410,BRIGGS,2018,11/15/18,11/16/18,1,154.4602813720703,14,-119.0893885,34.297956375728084,365,221.58056369867967,64.96562899939074,11.389533984460616,0,0,0.001150086,0,0,0.16733755031627373,0,0,0,0.8315123634272571,0,0,0,0,0
FORK_2018_02411,FORK,2018,9/9/18,10/5/18,26,138.7085418701172,9,-117.8516867,34.23441558195697,365,556.68764,107.08578209219803,15.362405554213012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
STEELE_2018_02412,STEELE,2018,7/28/18,8/1/18,4,136.7954102,14,-122.1784557,38.51079449840669,365,258.58087280142894,66.11331545476027,10.351187387945687,0,0.000909091,0.076363636,0.002727273,0,0,0,0,0,0.7663636363636364,0,0.010909091,0.086363636,0.056363636363636366,0
PARROTTS_2018_02413,PARROTTS,2018,8/5/18,8/20/18,15,135.98715209960938,14,-120.4431619,38.100470768451984,365,663.776359,50.83021124283251,7.178631939004658,0,0,0,0,0,0,0.001420455,0.7890625,0,0.20951704545454544,0,0,0,0,0
SLIGER_2018_02414,SLIGER,2018,9/4/18,9/7/18,3,134.90162658691406,14,-120.9259255,38.95732646831163,365,412.11463822258844,114.4909859985159,16.71887504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FLAT_2018_02415,FLAT,2018,6/28/18,6/30/18,2,129.75497436523438,14,-122.8662521,40.57571995579463,365,923.8977396134235,120.93506299819674,16.266631126040732,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WHEELER_2018_02416,WHEELER,2018,6/18/18,6/20/18,2,124.79753112792969,14,-120.2013107,37.69367285447388,365,494.5207955620506,21.121524049712704,5.497087419688486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SPRING_2_2018_02417,SPRING 2,2018,7/9/18,7/11/18,2,121.85990142822266,14,-122.6157044,39.10411236337199,365,542.7016176092561,86.21057162207974,8.630972564301764,0,0,0,0,0,0.000900901,0,0,0,0.9990990990990991,0,0,0,0,0
BRIDAL_2018_02418,BRIDAL,2018,7/6/18,7/7/18,1,120.34324645996094,14,-121.5292541,37.06418849346406,365,227.58504886234476,63.65781349248298,6.0500498377973635,0,0,0,0,0,0,0,0.5817610062893082,0,0.41823899371069184,0,0,0,0,0
HOLIDAY_2018_02419,HOLIDAY,2018,7/6/18,7/9/18,3,118.01179504394531,14,-119.8298815,34.46138644109147,365,65.86659532508018,26.40616950889236,4.268174285133799,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MURPHY_2018_02420,MURPHY,2018,8/7/18,10/7/18,61,117.0755844116211,9,-121.2808858,39.997025611177946,365,888.9005170081724,147.83026446780812,17.554892568765826,0,0,0,0,0,0,0,0.066964286,0,0.9267857142857143,0,0,0,0.00625,0
OPEN_2018_02421,OPEN,2018,6/1/18,6/27/18,26,113.00891876220703,7,-122.6713236,39.467932774291704,365,867.0898512406783,41.724424147360295,8.695548484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PINE_2018_02422,PINE,2018,8/16/18,8/17/18,1,111.36944580078125,14,-118.8056209,35.57582755321677,365,816.1876626486306,30.591233809610102,5.191432832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PICO_2018_02423,PICO,2018,7/23/18,7/24/18,1,111.35356903076172,14,-118.6138683,34.38935686112388,365,463.2322058275942,40.088410489742806,7.673856138641775,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IDRIA_2018_02424,IDRIA,2018,7/12/18,7/15/18,3,110.16551971435547,9,-120.8366393,36.55761427932299,365,478.9671136171544,67.00367007394226,12.213187700324639,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AGUA_CALIENTE_2018_02425,AGUA CALIENTE,2018,7/9/18,7/10/18,1,108.66139221191406,11,-116.5457638,33.766037179993056,365,204.29521771944485,28.423115970258674,3.3374818067409677,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COBBLE_2018_02426,COBBLE,2018,5/26/18,5/27/18,1,108.43463134765625,2,-119.4016368,36.75976794249493,365,182.51931408713847,25.39201806,2.4523635456698725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JELLY_2018_02427,JELLY,2018,5/18/18,5/18/18,1,107.05619812011719,2,-122.2178677,40.31273993602227,365,128.34609107251438,6.936802903682465,1.0507615813032665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
COOPERSTOWN_2018_02428,COOPERSTOWN ,2018,7/16/18,7/21/18,5,106.99549102783203,7,-120.5234676,37.722350084695314,365,102.76557447845924,22.427065208646397,1.803709315447795,0,0,5.5050922102945225e-05,0,0,0.19477016240022021,0,0,0,0.8051747866776768,0,0,0,0,0
CACHE_2018_02429,CACHE,2018,8/26/18,8/28/18,2,103.55010986328125,14,-122.5196964,38.98928796,365,375.1710831513276,54.707547175927644,9.628992158,0,0,0,0,0,0,0,0,0,0.8296296296296296,0.17037037037037037,0,0,0,0
WOOD_2018_02430,WOOD,2018,5/21/18,7/23/18,63,97.18737030029297,1,-118.2834442,36.01400705841281,365,2501.1754313480515,82.75454152142166,10.138049136974766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CORNER_2018_02431,CORNER ,2018,7/28/18,7/28/18,1,94.28286743164062,14,-121.6118481,40.957877887962944,365,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WINDMILL_2018_02432,WINDMILL,2018,7/20/18,7/23/18,3,90.14699554,2,-120.2136656,34.63938665895845,365,197.06781962955512,29.69440884181654,6.323921709731361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WATER_2018_02433,WATER,2018,5/24/18,5/24/18,1,87.86207580566406,11,-120.1027713,35.50832003607119,365,709.8582415390015,14.951856507921075,4.042773643183719,0,0,0,0,0,0.12834224598930483,0,0,0,0.8716577540106952,0,0,0,0,0
CROCKER_2018_02434,CROCKER,2018,7/24/18,10/7/18,75,87.34658051,1,-120.4002916,39.89220865007952,365,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DENNISON_2018_02435,DENNISON,2018,10/13/18,12/4/18,52,87.07478332519531,1,-118.6810117,36.320603524165705,365,2641.250952565772,119.97599791992039,11.867251602753933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SIGNBOARD_2018_02436,SIGNBOARD,2018,11/16/18,11/17/18,1,81.15428161621094,14,-123.5679661,41.03213086847168,365,,,,0,0,0,0,0,0,0,0,0,0.841025641,0.15128205128205127,0,0,0.003846154,0.003846154
SHANDON_2018_02437,SHANDON,2018,9/29/18,9/29/18,1,80.10157775878906,14,-120.2512606,35.63822899120083,365,595.9650533391141,19.08052271817627,4.534152009303365,0,0,0,0,0,0.075396825,0,0,0,0.9246031746031746,0,0,0,0,0
JUNIPER_2018_02438,JUNIPER,2018,7/18/18,7/31/18,13,79.80875396728516,1,-120.6810818,41.79810100197842,365,,,,0,0,0.00877193,0,0,0,0,0,0,0.26096491228070173,0.7302631578947368,0,0,0,0
HORSE_2018_02439,HORSE,2018,6/25/18,7/5/18,10,79.39225006103516,14,-120.6924964,37.964464478685876,365,283.7805954505657,11.349148496331756,3.5059359092279103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ANCHOR_2018_02440,ANCHOR,2018,6/27/18,6/29/18,2,78.95501708984375,7,-119.3142797,36.696256338236296,365,213.4562027317193,46.36455267725834,7.285193487290748,0,0,0,0,0,0,0,0.9289940828402367,0,0.071005917,0,0,0,0,0
SANKEY_2018_02441,SANKEY,2018,6/6/18,6/6/18,1,77.71260833740234,11,-121.4810247,38.782714529745675,365,14.114044915965298,0.7057892588556232,0.14817004199522937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CRUCES_2018_02442,CRUCES,2018,7/18/18,7/19/18,1,77.55304718017578,10,-120.2734214,34.52459702,365,351.78249079250395,33.80779489561983,8.724421328922995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CHROME_2018_02443,CHROME,2018,5/28/18,5/28/18,1,76.98339844,9,-122.5809649,39.633189105162764,365,302.1045921749539,20.877980630400224,5.599835127,0,0,0,0,0,0,0,0.001623377,0,0.9805194805194806,0.017857142857142856,0,0,0,0
3_16_PIT_2018_02444,3-16 PIT,2018,7/15/18,7/21/18,6,76.45523071289062,1,-121.2723265,40.956854011004296,365,1156.0124616350447,3.189977806876822,0.583806839,0,0,0,0,0,0.005357143,0,0,0,0.975,0.019642857142857142,0,0,0,0
CREEK_2018_02445,CREEK,2018,6/24/18,6/26/18,2,71.65474700927734,7,-122.4024378,40.50369804,365,170.2750033809483,26.909249728902225,4.158657885361223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TESLA_2018_02446,TESLA,2018,6/29/18,6/30/18,1,70.02040100097656,14,-121.6133864,37.64803911629658,365,480.3331136703491,25.83685503725227,7.767829374477805,0,0,0.048333333,0,0,0,0,0,0,0.9516666666666667,0,0,0,0,0
STERLING_2018_02447,STERLING,2018,8/31/18,9/7/18,7,69.48308563232422,9,-117.2409734,34.16382197805893,365,524.7459764170407,45.456907751302694,8.236173206351715,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BUMPER_2018_02448,BUMPER,2018,8/1/18,8/3/18,2,66.73654174804688,14,-120.8804432,38.63859049332039,365,450.7876589158002,42.39817219734058,5.999555180831286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OMEGA_2018_02449,OMEGA,2018,8/1/18,8/2/18,1,66.69245147705078,14,-121.0357224,38.825260548422534,365,452.1182755614398,40.44650262039203,5.332266233458189,0,0,0.013975155279503106,0,0,0,0,0,0,0.9860248447204969,0,0,0,0,0
LIBERTY_2018_02450,LIBERTY,2018,6/12/18,6/12/18,1,63.63536834716797,5,-121.0961156,38.25855176684432,365,54.31392327578444,7.869445732807041,1.5217927294240574,0,0,0,0,0,0.8666666666666667,0,0,0,0.13333333333333333,0,0,0,0,0
CHERRY_2018_02451,CHERRY,2018,6/27/18,7/2/18,5,62.81454086303711,5,-122.9796715,41.836252855129864,365,,,,0,0,0,0,0,0,0,0,0,0.3490909090909091,0,0,0,0.083636364,0.5672727272727273
NEWTON_2018_02452,NEWTON,2018,8/6/18,8/8/18,2,62.26523208618164,14,-121.4551408,38.74816111764369,365,18.232004408675117,1.0285960728580663,0.36562962315859526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CANYON_2018_02453,CANYON,2018,6/23/18,7/14/18,21,62.012454986572266,2,-118.7672647,34.55027796465954,365,514.2443113296305,100.19907267563546,14.284700014823462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BOX_2018_02454,BOX,2018,7/6/18,7/20/18,14,61.23164749145508,2,-117.4293606,34.243744854840806,365,825.5461673834385,36.47230475458313,8.437334199,0,0,0,0,0,0.006818182,0,0,0,0.9886363636363636,0,0,0,0.004545455,0
MEADOW_2018_02455,MEADOW,2018,7/15/18,8/5/18,21,60.636722564697266,1,-120.7863642,41.81514268907544,365,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CRESTLINE_2018_02456,CRESTLINE ,2018,7/24/18,7/24/18,1,60.48630142211914,14,-121.9071279,40.82643319465573,365,830.1343591586817,24.20416622381011,4.812740045761269,0,0,0,0,0,0.5157894736842106,0,0,0,0.4236842105263158,0.060526315789473685,0,0,0,0
YOSEMITE_2018_02457,YOSEMITE,2018,9/18/18,9/18/18,1,60.4564209,14,-118.6883953,34.30697369258268,365,444.653486,41.00168829,10.976212107421363,0,0,0,0,0,0.004705882,0,0,0,0.9952941176470588,0,0,0,0,0
SILVER_2018_02458,SILVER,2018,9/28/18,9/28/18,1,60.24593734741211,14,-122.1517172,40.61049070918238,365,180.6909322895529,16.361459037943117,2.3091072910633725,0,0,0,0,0,0.14130434782608695,0,0,0,0.8586956521739131,0,0,0,0,0
MANZANITA_2018_02459,MANZANITA,2018,9/1/18,9/2/18,1,59.661678314208984,11,-121.5882406,36.811299767056894,365,214.53859883370868,32.159426504559384,7.421827974362906,0,0,0.042758621,0,0,0,0,0,0,0.9572413793103448,0,0,0,0,0
HAPPY_2018_02460,HAPPY,2018,5/17/18,5/17/18,1,59.46513748168945,11,-119.9887259,34.63523470101338,365,339.24059950125894,34.585381130246944,8.333251808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VISTA_2018_02461,VISTA,2018,6/13/18,6/13/18,1,59.22105789,2,-120.6687477,35.66874094617328,365,224.37966670008268,9.959598945359218,2.3260934051029456,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AGUA_2018_02462,AGUA,2018,5/22/18,5/24/18,2,59.08207702636719,14,-117.028475,33.36329083124216,365,276.35129530794984,22.856389689199617,3.4257796227699417,0,0,0,0,0,0.060416667,0,0,0,0.8958333333333334,0.04375,0,0,0,0
CAMINO_2018_02463,CAMINO,2018,10/19/18,10/19/18,1,58.527103424072266,10,-120.4909554,35.17718690654833,365,366.77195874544293,59.89368476243976,11.57438185346587,0,0,0.041666666666666664,0,0,0.7840909090909091,0,0,0,0.17424242424242425,0,0,0,0,0
GRADE_2018_02464,GRADE,2018,8/30/18,8/30/18,1,58.43510437011719,14,-122.3578525,38.828427962204245,365,514.3114616135817,35.98244347291514,7.218228112234605,0,0,0,0,0,0.002525253,0,0,0,0.9772727272727273,0.020202020202020204,0,0,0,0
3_10_VALLEY_2018_02465,3-10 VALLEY,2018,7/15/18,7/18/18,3,57.03821945,1,-121.1295844,40.93439339673146,365,1554.4303674369023,29.353577361953402,3.9941190166840723,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
H_2_CAMP_2018_02466,H-2 CAMP,2018,7/15/18,11/2/18,110,56.613731384277344,1,-121.3372131,40.841984390592486,365,1477.009303862473,30.25080061895281,5.085066935680383,0,0,0.020061728395061727,0.009259259,0,0,0,0,0,0.970679012,0,0,0,0,0
CRESTON_2018_02467,CRESTON,2018,6/14/18,6/14/18,1,56.45402908325195,10,-120.6262463,35.58906340246391,365,281.6081058505926,6.011835255077797,1.8824188059103835,0,0,0,0,0,0,0,0.20576923076923076,0,0.7942307692307692,0,0,0,0,0
ADAMS_2018_02468,ADAMS,2018,11/5/18,11/5/18,1,55.531455993652344,11,-122.3192686,40.33407003459648,365,156.44667582399515,8.198721291,2.6299193376779764,0,0,0,0,0,0.6869369369369369,0,0,0,0.3130630630630631,0,0,0,0,0
RANCHERIA_2018_02469,RANCHERIA,2018,9/8/18,11/30/18,83,54.72084045410156,1,-119.6077829,37.96165449747491,365,2625.862509095435,58.676583482934646,8.221255189874553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BOYER_2018_02470,BOYER,2018,6/15/18,6/16/18,1,52.85100173950195,2,-119.8456857,37.47900772340024,365,825.2243956445725,38.550956421130394,5.827427445547411,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KELLY_2018_02471,KELLY,2018,7/14/18,8/3/18,20,52.75735092163086,1,-120.6824842,41.51564471167568,365,,,,0,0,0,0,0,0,0,0,0,0.9518716577540107,0.002673797,0,0,0,0.045454545454545456
COPPER_2018_02472,COPPER,2018,9/22/18,9/28/18,6,52.65707778930664,7,-120.930806,40.35820131,365,1697.260654856364,49.59897840572723,7.047949538246985,0,0,0,0,0,0,0,0,0,0.5314285714285715,0,0,0,0.38095238095238093,0.087619048
KENBROOK_2018_02473,KENBROOK,2018,9/26/18,10/15/18,19,51.38762283325195,9,-117.4350925,34.24239887038826,365,759.4662689,40.80904111,4.997783661805611,0,0,0.005865103,0,0,0,0,0,0,0.9941348973607038,0,0,0,0,0
RESERVOIR_2018_02474,RESERVOIR,2018,9/16/18,9/16/18,1,51.217384338378906,11,-120.6390755,35.303167194130296,365,182.0646441436011,42.676806210703276,7.091167328840912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GRANT_2018_02475,GRANT,2018,6/29/18,6/29/18,1,50.660011291503906,10,-121.1793042,38.58696361064739,365,83.52497081193846,1.1104545064509816,0.38997931540994346,0,0,0.008152174,0,0,0,0,0,0,0.046195652,0.9456521739130435,0,0,0,0
CARDER_2018_02476,CARDER,2018,7/21/18,7/21/18,1,50.16753005981445,14,-122.8685626,38.91585144273766,365,507.6845508,13.928616467059557,4.831262630698699,0.005681818,0.16761363636363635,0.24573863636363635,0.075284091,0,0,0,0,0,0.2840909090909091,0.004261364,0.059659091,0,0.061079545454545456,0.096590909
AQUEDUCT_2018_02477,AQUEDUCT,2018,4/12/18,4/12/18,1,49.16160202026367,2,-119.9109041,35.85999938040414,365,111.90785559901485,4.174825224229376,1.034406728332146,0,0,0,0,0,0.185,0,0,0,0.815,0,0,0,0,0
